timestamp_utc,temp_K,humidity_%,wind_u,wind_v,temp_C
2025-10-23 21:00:00+00:00,297.3976179709922,52.39785601367238,-1.2485114285595944,0.5430583801520403,24.247617970992223
2025-10-24 00:00:00+00:00,299.20270784249215,26.85258934904004,-4.0806448519688985,-0.8065056145965639,26.05270784249217
2025-10-24 03:00:00+00:00,297.9460275288181,50.57059766228187,-3.1955929235964424,-0.4276522281742532,24.796027528818115
2025-10-24 06:00:00+00:00,297.4678846329072,46.648156450086766,-0.2114437539678689,-1.0393614140787149,24.317884632907237
2025-10-24 09:00:00+00:00,304.059677493532,42.20884260383905,-4.85164603324027,1.4962058295425682,30.909677493532
2025-10-24 12:00:00+00:00,300.1833780263671,35.068186846522316,1.1549627500856854,-0.046685627441485966,27.03337802636713
2025-10-24 15:00:00+00:00,301.50641746006653,68.81686174504821,-5.04653489238579,-1.8830280281642398,28.356417460066552
2025-10-24 18:00:00+00:00,297.25538549338705,67.52305951719693,-4.739214684144987,-1.1999779521907352,24.105385493387075
2025-10-24 21:00:00+00:00,306.3232241314366,86.6954030823693,0.833043998293036,2.6002102379108876,33.1732241314366
2025-10-25 00:00:00+00:00,301.8226647795649,83.00386418042527,-2.405222863587033,-0.516803329286865,28.67266477956491
2025-10-25 03:00:00+00:00,302.3262335669062,23.213911679433483,-4.986663092377412,-0.7010592831345,29.176233566906205
2025-10-25 06:00:00+00:00,298.58644984612096,63.5280144779805,-5.9164411563017705,-2.42647732921167,25.43644984612098
2025-10-25 09:00:00+00:00,301.33778668375015,32.7932999664296,-4.660509145553394,-0.3033523499075995,28.187786683750176
2025-10-25 12:00:00+00:00,296.4749595583256,46.84216949980147,-5.296000060156898,2.6328721599633136,23.324959558325645
2025-10-25 15:00:00+00:00,296.0776800047256,64.53676970122376,-3.035282504977359,0.1448553009566363,22.92768000472563
2025-10-25 18:00:00+00:00,299.5451564202791,53.103714200262324,-4.372693597881005,-1.4631925763898452,26.395156420279136
2025-10-25 21:00:00+00:00,298.9034597376448,76.17108944975105,-2.5470929115724936,-2.0107212998453377,25.753459737644846
2025-10-26 00:00:00+00:00,299.8094439244095,64.77867449568153,-2.770210413885036,-2.3340859661564175,26.659443924409516
2025-10-26 03:00:00+00:00,304.3339296133257,51.001077108065694,-3.572720966959068,-0.14688669555712752,31.183929613325745
2025-10-26 06:00:00+00:00,299.5695356943991,34.55589213537978,-2.418233957799108,0.7106189200706696,26.419535694399144
2025-10-26 09:00:00+00:00,299.67253921511735,35.200671065400954,-5.877781273698934,-1.0535311795999778,26.522539215117376
2025-10-26 12:00:00+00:00,297.5061770080445,48.31543404034532,-4.077671629243039,-0.6833225751974326,24.35617700804454
2025-10-26 15:00:00+00:00,302.8715851597301,46.06901294595161,-2.9893962334928093,0.7028214655280232,29.721585159730125
2025-10-26 18:00:00+00:00,306.36920364202643,33.32299996948156,-6.778002828027369,-1.108352246494301,33.21920364202646
2025-10-26 21:00:00+00:00,301.60188482435746,70.19445398113933,-5.2323283656909085,-1.709223807703228,28.451884824357478
2025-10-27 00:00:00+00:00,306.99606343672656,81.5122251045257,-2.5982527097320207,0.24051346874304408,33.84606343672658
2025-10-27 03:00:00+00:00,298.9608445620537,52.626027039399276,-4.07222637848856,-1.5267319284103669,25.810844562053717
2025-10-27 06:00:00+00:00,297.84914761500335,58.81179672231191,-5.198325001151722,-1.7270952713354708,24.69914761500337
2025-10-27 09:00:00+00:00,304.16663717650385,59.72484338511312,-5.464607147967353,3.5245220102903274,31.016637176503878
2025-10-27 12:00:00+00:00,299.07066005167167,66.3150727988524,-2.946816648935104,-2.594548307369555,25.92066005167169
2025-10-27 15:00:00+00:00,308.5114143230003,73.7365142735067,-3.5078252392285196,1.8119282145358038,35.361414323000304
2025-10-27 18:00:00+00:00,297.40900537204544,24.237543943601697,-2.96855971291226,0.6574087962593733,24.259005372045465
2025-10-27 21:00:00+00:00,304.3964093400935,76.65355756706427,-3.071466365968339,-2.632424866474074,31.24640934009352
2025-10-28 00:00:00+00:00,298.22691504882107,56.54926830042405,-3.429680799082842,-0.7345766996759007,25.076915048821093
2025-10-28 03:00:00+00:00,298.7316072224685,37.7861460860011,-5.4707532725813275,-2.3666886773731113,25.581607222468506
2025-10-28 06:00:00+00:00,298.2217280236671,67.94354439527557,-0.9769058352785016,-1.8818050181430088,25.071728023667106
2025-10-28 09:00:00+00:00,299.38913367205004,45.17702859584328,-2.462914167143683,-1.4374583221203516,26.23913367205006
2025-10-28 12:00:00+00:00,302.1175805540788,31.602341477706155,-2.6028992438375567,0.9735640328794619,28.967580554078836
2025-10-28 15:00:00+00:00,306.46367045040455,41.72292775048045,-4.341789253939888,0.6863547279301973,33.31367045040457
2025-10-28 18:00:00+00:00,301.4139108200495,33.693828644672855,-1.7179870908786121,-0.09496287610873085,28.263910820049546
2025-10-28 21:00:00+00:00,300.6200733414106,36.02572444227414,-3.3082978331439943,-1.732889766227316,27.470073341410625
2025-10-29 00:00:00+00:00,303.59242300020117,29.7745054475537,-4.6249143380910915,1.574676520937306,30.442423000201188
2025-10-29 03:00:00+00:00,300.7097881489447,53.22122952970971,-3.5891006486382526,-3.3256653314557774,27.559788148944733
2025-10-29 06:00:00+00:00,296.7590457864897,69.80625385296162,-1.3222609303442323,-1.698020709228401,23.60904578648973
