timestamp_utc,temp_K,humidity_%,wind_u,wind_v,temp_C
2025-10-23 21:00:00+00:00,293.9989675191981,96.57923291116039,2.139458894841013,0.26591083377462177,20.84896751919814
2025-10-24 00:00:00+00:00,293.68542246835415,58.04179927365935,3.92528548882123,-0.06298902480273554,20.53542246835417
2025-10-24 03:00:00+00:00,298.4902096739383,88.73337399212593,4.286519070868967,2.1762239023749297,25.34020967393832
2025-10-24 06:00:00+00:00,292.2036119563738,63.05028380993147,5.353380873259679,1.6785282433399389,19.0536119563738
2025-10-24 09:00:00+00:00,291.36326782004,77.97564671773372,5.284229982581699,-0.09847060768876284,18.213267820040016
2025-10-24 12:00:00+00:00,295.60514636344584,83.5457606982633,3.0346046048650486,-1.6963607640744693,22.455146363445863
2025-10-24 15:00:00+00:00,298.45065316933585,72.98168149662698,2.758072926651173,0.15053545768283774,25.300653169335874
2025-10-24 18:00:00+00:00,292.42599126566176,54.410218109683015,2.0195515579111953,1.3473722477451053,19.275991265661787
2025-10-24 21:00:00+00:00,293.0125063940684,93.36741633960963,4.773121214933919,-3.0526482513103192,19.86250639406842
2025-10-25 00:00:00+00:00,297.02654479361365,84.85452698141458,2.6075048543582318,0.3374967341984559,23.876544793613675
2025-10-25 03:00:00+00:00,299.2363121909486,71.53447776116225,2.3821709133447952,0.11853302183551268,26.086312190948604
2025-10-25 06:00:00+00:00,290.8597195044309,92.46369713431191,3.0491532286264014,0.3549251374389738,17.70971950443095
2025-10-25 09:00:00+00:00,297.3641492477616,83.85095636463521,3.774118379041494,1.3777821162860089,24.21414924776161
2025-10-25 12:00:00+00:00,296.2139731210174,89.01312278817062,6.523722407902166,-0.5273428580506632,23.063973121017398
2025-10-25 15:00:00+00:00,294.22483214089823,63.02934960173304,5.167461602082401,-1.5787190422006105,21.074832140898252
2025-10-25 18:00:00+00:00,291.3190616732545,95.09781077303364,5.13064875173045,2.0103130988455367,18.169061673254532
2025-10-25 21:00:00+00:00,293.81727321875195,93.71857734916208,2.7618628371506997,1.7253068453367917,20.667273218751973
2025-10-26 00:00:00+00:00,295.09147477624873,77.66414009216572,3.2509110509531842,1.4283930885830582,21.941474776248754
2025-10-26 03:00:00+00:00,298.6303642707221,83.18700768456048,4.588156410152061,-0.5242618528386904,25.480364270722134
2025-10-26 06:00:00+00:00,294.7987801846819,94.22083398541191,4.981608225028603,0.8761928343621033,21.648780184681925
2025-10-26 09:00:00+00:00,292.42424349152253,90.8842895596178,4.900079223082861,0.7803488670565645,19.274243491522554
2025-10-26 12:00:00+00:00,298.4733563203795,41.71550010681441,3.6981344674312826,1.5393746123114067,25.323356320379503
2025-10-26 15:00:00+00:00,294.03787916423545,95.85365146641432,3.147307517620862,1.4342631283343805,20.88787916423547
2025-10-26 18:00:00+00:00,296.2977588031042,91.80129295937947,3.5860805119526202,0.5481178439793226,23.14775880310424
2025-10-26 21:00:00+00:00,290.66226708810024,63.39431930906059,4.301676716075221,1.4609182131874259,17.51226708810026
2025-10-27 00:00:00+00:00,292.9142062538301,88.67442658772504,3.2779376255635335,0.4150670125392124,19.76420625383014
2025-10-27 03:00:00+00:00,292.39896602015085,89.87477537766631,3.0536480065686273,1.4925041314315697,19.248966020150874
2025-10-27 06:00:00+00:00,292.2378381336968,57.729789898373284,5.394386986018861,1.155588350745091,19.087838133696835
2025-10-27 09:00:00+00:00,290.69185897703966,75.55748583635963,4.608371928538078,1.6845799991043446,17.54185897703968
2025-10-27 12:00:00+00:00,291.80736878421806,63.46837337565191,3.8926359490020603,0.24167318442250962,18.65736878421808
